1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 2 
1 3 
1 6 
1 9 
1 10 
1 12 
1 13 
1 14 
1 15 
1 22 
1 25 
1 27 
1 30 
1 31 
1 33 
2 5 
2 8 
2 11 
2 15 
2 16 
2 19 
2 20 
2 23 
2 24 
3 2 
3 4 
3 12 
3 13 
3 16 
3 21 
3 22 
3 25 
3 31 
4 3 
4 5 
4 12 
4 13 
4 14 
4 18 
4 19 
4 21 
4 22 
4 24 
4 25 
4 27 
4 32 
5 7 
5 10 
5 19 
5 23 
5 28 
5 30 
6 1 
6 5 
6 8 
6 10 
6 11 
6 13 
6 14 
6 15 
6 20 
6 22 
6 26 
6 33 
7 1 
7 6 
7 9 
7 11 
7 14 
7 15 
7 18 
7 24 
7 33 
8 3 
8 6 
8 16 
8 19 
8 21 
8 22 
8 24 
8 28 
8 32 
9 4 
9 5 
9 8 
9 10 
9 13 
9 20 
9 22 
9 23 
9 28 
9 29 
9 31 
10 5 
10 19 
10 27 
10 30 
10 31 
10 33 
11 3 
11 4 
11 8 
11 10 
11 12 
11 16 
11 17 
11 21 
11 23 
11 27 
11 30 
12 1 
12 2 
12 3 
12 4 
12 8 
12 14 
12 16 
12 19 
12 20 
12 32 
13 2 
13 4 
13 15 
13 17 
13 19 
13 20 
13 24 
13 26 
14 2 
14 12 
14 15 
14 18 
14 27 
14 32 
15 4 
15 5 
15 7 
15 14 
15 16 
15 19 
15 22 
15 26 
15 29 
15 30 
15 31 
16 1 
16 3 
16 6 
16 11 
16 14 
16 21 
16 22 
16 24 
16 25 
16 26 
16 28 
16 30 
16 31 
16 32 
17 2 
17 3 
17 4 
17 12 
17 16 
17 20 
18 9 
18 10 
18 13 
18 14 
18 21 
18 25 
18 31 
19 4 
19 11 
19 13 
19 14 
19 15 
19 27 
19 30 
19 31 
20 1 
20 4 
20 5 
20 7 
20 10 
20 11 
20 12 
20 14 
20 16 
20 18 
20 23 
20 25 
20 27 
20 29 
20 30 
21 3 
21 17 
21 20 
21 26 
21 33 
22 1 
22 2 
22 3 
22 5 
22 7 
22 8 
22 9 
22 12 
22 17 
22 19 
22 24 
22 31 
23 4 
23 5 
23 9 
23 12 
23 13 
23 18 
23 24 
23 27 
23 29 
23 32 
23 33 
24 3 
24 7 
24 10 
24 11 
24 13 
24 14 
24 25 
24 28 
24 29 
25 6 
25 8 
25 19 
25 22 
25 23 
26 1 
26 2 
26 3 
26 9 
26 10 
26 22 
26 28 
26 31 
26 32 
26 33 
27 2 
27 14 
27 16 
27 24 
27 25 
27 30 
27 31 
28 1 
28 8 
28 9 
28 10 
28 13 
28 17 
28 18 
28 20 
28 21 
28 23 
28 30 
29 2 
29 3 
29 4 
29 15 
29 16 
29 25 
29 26 
30 1 
30 2 
30 7 
30 9 
30 12 
30 14 
30 15 
30 29 
30 31 
31 3 
31 4 
31 5 
31 6 
31 11 
31 14 
31 18 
31 25 
31 27 
31 29 
31 33 
32 6 
32 12 
32 14 
32 15 
32 17 
32 18 
32 22 
32 25 
32 26 
32 29 
32 31 
32 33 
33 3 
33 7 
33 13 
33 15 
33 19 
33 22 
33 24 
1 2 15 
1 3 2 
1 12 2 
12 1 2 
1 13 2 
1 14 2 
1 22 2 
22 1 2 
26 1 2 
1 27 2 
1 30 2 
30 1 2 
1 3 12 
1 3 13 
1 3 22 
1 3 25 
1 3 31 
1 12 3 
